name;episodes;size;code;discount
Shakunetsu no Takkyuu Musume;12;1.92;A2;0
Shaman King;64;4.34;A2;0
Shaman King (2021);52;13.94;A2;0
"Shaman King; Flowers";13;3.55;A3;0
Shangri-La;24;2.9;A2;0
"Shangri-La Frontier; Kusoge Hunter, Kamige ni Idoman to su 2nd Season";25;10.37;A4;0
"Shangri-La Frontier; Kusoge Hunter, Kamige ni Idoman to su BD";55;14.13;A4;0
"Shaonu Qianxian; Renxing Xiao Juchang";24;1.14;A2;0
"Shaonu Qianxian; Renxing Xiao Juchang 2";12;0.45;A2;0
Shelter BD (Music);1;0.53;A2;0
Shen Mu;16;3.29;A2;0
Shen Yin Wangzuo;26;5.54;A4;0
Shen Yin Wangzuo 2nd Season;20;5.69;A4;0
"Shen Yin Wangzuo Movie; Yi Lai Ke Si Chuanqi (ONA)";1;2.11;A4;0
Shenhai (Movie);1;2.33;A3;0
Shenmue the Animation (Kurang episode 8);12;2.46;A2;0
Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming;12;2.46;A2;0
Shi Fang Wu Sheng;16;6;A3;0
Shi Huang Zhi Shen;13;1.1;A2;0
Shi Wangzhe A 2nd Season;13;1.45;A4;0
"Shi Wangzhe A; Youqiubiying Xingzhi Dui";13;1.67;A4;0
Shichisei no Subaru;12;2.06;A2;0
Shigatsu wa Kimi no Uso BD;23;7.38;A2;0
Shigofumi BD;13;0.95;A2;0
Shiguang Dailiren;12;4.21;A1;0
Shiguang Dailiren II;12;3.28;A3;0
Shigurui BD;12;5.32;A4;0
Shijou Saikyou no Daimaou, Murabito A ni Tensei suru BD;12;6.66;A1;0
Shijou Saikyou no Deshi Kenichi;61;4.68;A2;0
"Shika no Ou; Yuna to Yakusoku no Tabi BD (Movie)";1;1.6;A2;0
"Shikabane Hime; Aka";13;0.67;A2;0
"Shikabane Hime; Kuro";13;1.17;A2;0
Shiki;24;1.87;A2;0
Shikioriori (Movie);1;0.5;A2;0
Shikizakura;12;2.95;A2;0
Shikkakumon no Saikyou Kenja BD;12;13.5;A2;0
Shikong Zhi Xi;13;4.47;A2;0
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai BD;12;3.74;A2;0
Shin Captain Tsubasa;13;1.8;A2;0
"Shin Chou Kyou Ryo; Condor Hero";26;0.96;A2;0
Shin Chuuka Ichiban!;12;2.34;A1;0
Shin Chuuka Ichiban! 2nd Season;12;1.98;A2;0
Shin Getter Robo;13;1.72;A2;0
Shin Hakkenden;26;2.07;A2;0
Shin Ikkitousen;3;0.73;A2;0
Shin Kidou Senki Gundam Wing;49;11.31;A2;0
"Shin Kidou Senki Gundam Wing; Endless Waltz BD";3;1.11;A2;0
"Shin Kimagure Orange☆Road; Soshite, Ano Natsu no Hajimari (Movie)";1;0.25;A2;0
Shin Koihime†Musou;13;1.02;A2;0
"Shin Koihime†Musou; Otome Tairan";13;1.02;A2;0
Shin Mazinger Shougeki! Z-hen;26;2.46;A3;0
Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita 2nd BD;12;4.98;A3;0
Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita BD;13;4.25;A2;0
Shin Sakura Taisen the Animation BD;12;3.61;A2;0
Shin Samurai-den Yaiba;24;11.14;A4;0
"Shin Shinka no Mi; Shiranai Uchi ni Kachigumi Jinsei";12;3.66;A2;0
Shin Tenchi Muyou!;26;1.25;A2;0
Shin Tennis no Ouji-sama;13;0.96;A1;0
Shin Tennis no Ouji-sama OVA vs. Genius 10;10;0.94;A1;0
"Shin Tennis no Ouji-sama; U-17 World Cup";13;1.13;A1;0
"Shin Tennis no Oujisama; U-17 World Cup Semifinal";13;2.42;A4;0
"Shinchou Yuusha; Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru BD";12;5.62;A2;0
Shine Post BD;12;5.24;A3;0
"Shingeki no Bahamut; Genesis BD";12;2.48;A2;0
"Shingeki no Bahamut; Virgin Soul BD";24;4.9;A2;0
Shingeki no Kyojin BD;30;18.86;A3;0
"Shingeki no Kyojin Movie 1; Guren no Yumiya BD (Movie)";1;0.7;A3;0
"Shingeki no Kyojin Movie 2; Jiyuu no Tsubasa BD (Movie)";1;0.5;A3;0
"Shingeki no Kyojin Movie; Kanketsu-hen - The Last Attack (Movie)";2;6.87;A4;0
Shingeki no Kyojin Picture Drama BD;9;0.95;A3;0
Shingeki no Kyojin Season 2 BD;12;7.82;A3;0
"Shingeki no Kyojin Season 2 Movie; Kakusei no Houkou (Movie)";1;0.72;A3;0
Shingeki no Kyojin Season 3 BD;12;7.11;A3;0
Shingeki no Kyojin Season 3 Part 2 BD;10;6.15;A3;0
"Shingeki no Kyojin; Chronicle BD (Movie)";1;3.24;A3;0
"Shingeki no Kyojin; Lost Girls BD";3;1.28;A3;0
"Shingeki no Kyojin; The Final Season - Kanketsu-hen BD";2;3.45;A3;0
"Shingeki no Kyojin; The Final Season BD";16;9.24;A3;0
"Shingeki no Kyojin; The Final Season Part 2 BD";12;6.81;A3;0
Shingeki! Kyojin Chuugakkou;12;2.27;A3;0
Shingetsutan Tsukihime;13;1.03;A2;0
Shinigami Bocchan to Kuro Maid;12;3.07;A1;0
Shinigami Bocchan to Kuro Maid 2nd Season;12;3.01;A3;0
Shinigami Bocchan to Kuro Maid 3rd Season;12;4.51;A3;0
"Shining Hearts; Shiawase no Pan BD";12;2.01;A2;0
Shining Tears X Wind;13;1.1;A2;0
"Shinka no Mi; Shiranai Uchi ni Kachigumi Jinsei BD";12;4.58;A1;0
"Shinkalion; Change the World";39;8.32;A4;0
Shinkansen Henkei Robo Shinkalion The Animation;76;13.04;A2;0
Shinkansen Henkei Robo Shinkalion Z the Animation;41;13.28;A2;0
"Shinkansen Henkei Robo Shinkalion; Mirai kara Kita Shinsoku no ALFA-X (Movie)";1;0.73;A2;0
Shinkon Gattai Godannar!! 2nd Season BD;13;2.09;A4;0
Shinkon Gattai Godannar!! BD;13;2.1;A4;0
Shinkyoku Soukai Polyphonica;12;0.89;A2;0
Shinkyoku Soukai Polyphonica Crimson S;12;1.28;A2;0
Shinmai Maou no Testament BD;13;2.14;A2;0
Shinmai Maou no Testament Burst BD;12;4.41;A2;0
Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru. BD;12;6.65;A3;0
Shinmai Renkinjutsushi no Tenpo Keiei BD;12;5.25;A2;0
Shinobi no Ittoki;12;2.47;A2;0
Shinrei Tantei Yakumo;13;1.25;A2;0
Shinreigari;22;1.82;A2;0
Shinryaku! Ika Musume 2 BD;15;2.24;A2;0
Shinryaku! Ika Musume BD;14;1.84;A2;0
Shinsekai yori BD;25;5.73;A2;0
Shion no Ou;22;2.28;A2;0
Shiro Seijo to Kuro Bokushi BD;12;5;A3;0
Shirobako BD;24;3.95;A1;0
Shirobako Movie BD (Movie);1;2.13;A1;0
Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu;12;3.59;A4;0
"Shirogane no Ishi; Argevollen";24;1.28;A2;0
Shiroi Suna no Aquatope;24;8.18;A1;0
"Shironeko Project; Zero Chronicle BD";12;3.77;A2;0
Shisha no Teikoku BD (Movie);1;1.1;A2;0
Shiunji-ke no Kodomotachi BD;12;4.35;A4;0
Shiyan Pin Jiating;11;1.69;A2;0
Shiye Mowang;26;4.55;A4;0
Shokei Shoujo no Virgin Road BD;12;6.6;A2;0
Shokugeki no Souma BD;26;4.53;A3;0
"Shokugeki no Souma; Gou no Sara BD";13;7.82;A3;0
"Shokugeki no Souma; Ni no Sara BD";15;4.63;A3;0
"Shokugeki no Souma; San no Sara - Tootsuki Ressha-hen BD";13;2.83;A3;0
"Shokugeki no Souma; San no Sara BD";12;3.89;A3;0
"Shokugeki no Souma; Shin no Sara BD";12;5.74;A3;0
Shoot! Goal to the Future;13;1.12;A1;0
Shoujo Shuumatsu Ryokou BD;24;4.62;A1;0
Shoujo☆Kageki Revue Starlight BD;15;3.71;A2;0
Shoujo☆Kageki Revue Starlight Movie (Movie);1;1.91;A2;0
Shoujo-tachi wa Kouya wo Mezasu BD;13;4.76;A2;0
Shoukoku no Altair;24;5.19;A2;0
Shoumetsu Toshi;12;2.71;A2;0
Shounen Maid;12;2.23;A2;0
Shounen Onmyouji;26;1.29;A2;0
Shoushimin Series;10;2.48;A3;0
Shoushimin Series 2nd Season;12;1.92;A4;0
Shouwa Genroku Rakugo Shinjuu;13;1.35;A2;0
"Shouwa Genroku Rakugo Shinjuu; Sukeroku Futatabi-hen";12;1.83;A2;0
Show By Rock!!;12;0.78;A3;0
Show By Rock!! #;12;1.85;A3;0
Show By Rock!! Mashumairesh!!;12;2.54;A3;0
Show By Rock!! Short!!;12;0.29;A3;0
Show by Rock!! Stars!!;12;4.14;A3;0
Showtime! Uta no Oneesan datte Shitai;8;0.55;A2;0
Showtime! Uta no Oneesan datte Shitai 2;8;0.39;A2;0
Shuffle!;24;3.22;A3;0
Shuffle! Memories;12;0.99;A3;0
Shugo Chara!;51;4.17;A3;0
Shugo Chara! Party! (Kurang episode 22-23);23;5.05;A3;0
Shugo Chara!! Doki;51;6.48;A3;0
Shukufuku no Campanella BD;13;1.49;A3;0
Shuumatsu Nani Shitemasu ka Isogashii desu ka Sukutte Moratte Ii desu ka BD;12;2.37;A3;0
Shuumatsu no Harem BD;11;4.73;A3;0
Shuumatsu no Izetta BD;12;3.47;A3;0
Shuumatsu no Walküre;12;6.79;A3;0
Shuumatsu no Walküre II;10;3.07;A3;0
Shuumatsu no Walküre II Part 2;5;2.59;A3;0
Shuumatsu Train Doko e Iku;12;3.39;A3;0
Shy;12;5.24;A3;0
Shy 2nd Season;12;5.27;A3;0
Si Ge Yongzhe;10;0.57;A3;0
Sidonia no Kishi;12;2.46;A3;0
"Sidonia no Kishi; Daikyuu Wakusei Seneki";12;1.57;A3;0
"Silent Witch; Chinmoku no Majo no Kakushigoto";13;2.65;A4;0
"Sin; Nanatsu no Taizai";13;1.88;A3;0
Sirius;12;1.54;A3;0
Sister Princess;26;1.12;A3;0
"Sister Princess; Re Pure";13;0.79;A3;0
SK∞ BD;12;7.11;A3;0
Skate-Leading☆Stars;12;1.41;A3;0
SKET Dance;78;5.81;A3;0
"Sketchbook; Full Color's";13;1.24;A3;0
Skip Beat!;25;2.17;A3;0
Skip to Loafer BD;12;3.13;A3;0
Skirt no Naka wa Kedamono deshita.;12;0.21;A3;0
Skull Man;13;0.69;A3;0
Sky Girls;26;1.92;A3;0
Slam Dunk;101;9.14;A3;0
Slam Dunk (Movie);1;0.08;A3;0
"Slam Dunk; Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu (Movie)";1;0.1;A3;0
"Slam Dunk; Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi (Movie)";1;0.13;A3;0
"Slam Dunk; Zenkoku Seiha Da! - Sakuragi Hanamichi (Movie)";1;0.17;A3;0
Slayers;26;5.06;A3;0
Slayers Evolution-R;13;1.79;A3;0
Slayers Excellent;3;0.42;A3;0
Slayers Gorgeous (Movie);1;0.36;A3;0
Slayers Great (Movie);1;0.35;A3;0
Slayers Next;26;5.28;A3;0
Slayers Premium (Movie);1;0.21;A3;0
Slayers Return (Movie);1;0.47;A3;0
Slayers Revolution;13;1.91;A3;0
Slayers Specials;3;0.47;A3;0
Slayers Try;26;5.26;A3;0
"Slayers; The Motion Picture (Movie)";1;0.45;A3;0
Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita BD;12;5.35;A3;0
"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita; Sono Ni BD";12;5.52;A4;0
Slow Loop BD;12;5.17;A3;0
Slow Start BD;12;4.16;A3;0
Snack Basue;13;4.16;A3;0
So Ra No Wo To BD;13;2.74;A3;0
Softenni BD;12;1.02;A3;0
Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.;12;4.47;A3;0
Sola BD;13;2.93;A3;0
Solty Rei;24;1.83;A3;0
Somali to Mori no Kamisama;12;1.52;A3;0
"SoniAni; Super Sonico The Animation BD";12;1.35;A3;0
Sonic X;78;5.79;A3;0
Sonic★the★Hedgehog;2;0.22;A3;0
Sonny Boy;12;4.34;A1;0
Sono Bisque Doll wa Koi wo Suru BD;12;5.22;A1;0
Sono Bisque Doll wa Koi wo Suru Season 2;12;3.29;A4;0
Sono Toki, Kanojo wa.;12;0.78;A3;0
Sora no Aosa wo Shiru Hito yo BD (Movie);1;1.21;A3;0
Sora no Manimani;12;1.06;A3;0
Sora no Method BD;13;3.6;A3;0
Sora no Otoshimono;14;2.07;A3;0
"Sora no Otoshimono Final; Eternal My Master (Movie)";1;0.7;A3;0
Sora no Otoshimono Forte BD;12;2.07;A3;0
Sora to Umi no Aida;12;1.37;A3;0
Sora yori mo Tooi Basho;13;2.17;A3;0
Sorairo Utility (Special);1;0.1;A3;0
Sorairo Utility (TV);12;2.6;A4;0
Sore dake ga Neck;12;0.21;A3;0
Sore ga Seiyuu! BD;14;3.56;A3;0
Soredemo Ayumu wa Yosetekuru BD;12;3.49;A1;0
Soredemo Machi wa Mawatteiru BD;12;2.94;A3;0
Soredemo Sekai wa Utsukushii BD;12;2.73;A3;0
Soukou Musume Senki;12;4.16;A3;0
Soukou no Strain;13;3.86;A3;0
"Soukyuu no Fafner; Dead Aggressor - Exodus";13;2.05;A3;0
"Soukyuu no Fafner; Dead Aggressor - Exodus Part 2";13;2.17;A3;0
"Soukyuu no Fafner; Dead Aggressor - Heaven and Earth (Movie)";1;1.46;A3;0
"Soukyuu no Fafner; Dead Aggressor - The Beyond";12;1.63;A3;0
"Soukyuu no Fafner; Dead Aggressor BD";26;2.28;A4;0
Soul Buster;12;1.38;A3;0
Soul Eater;51;4.58;A3;0
Soul Eater NOT! BD;12;4.37;A3;0
Soul Link;12;0.94;A3;0
"Soul Worker; Your Destiny Awaits";5;0.19;A3;0
Sounan desu ka BD;12;1.17;A3;0
Souryo to Majiwaru Shikiyoku no Yoru ni...;12;0.3;A3;0
Sousei no Aquarion BD;26;6.91;A3;0
"Sousei no Aquarion; Myth of Emotions";12;4.03;A4;0
Sousei no Onmyouji BD;50;13.6;A3;0
Soushin Shoujo Matoi;13;2.01;A3;0
Sousou no Frieren BD;28;16.03;A3;0
Soutai Sekai;2;0.25;A3;0
Souten Kouro;26;3.31;A3;0
"Souten no Ken; Regenesis";12;1.81;A3;0
"Souten no Ken; Regenesis 2nd Season";12;1.82;A3;0
"Space Pirate Captain Herlock; Outside Legend - The Endless Odyssey";13;1.2;A3;0
Space☆Dandy;13;2.41;A3;0
Space☆Dandy 2nd Season;13;1;A3;0
Special A;24;1.18;A3;0
Speed Grapher;24;1.51;A3;0
"Spiral; Suiri no Kizuna";25;1.56;A3;0
Spriggan (ONA);6;4.39;A3;0
Spriggan BD (Movie);1;4.16;A3;0
Spy Kyoushitsu 2nd Season;12;2.95;A3;0
Spy Kyoushitsu BD;12;4.83;A2;0
Spy x Family BD;12;5.4;A1;0
"Spy x Family Movie; Code; White BD (Movie)";1;2.04;A3;0
Spy x Family Part 2 BD;13;6.08;A3;0
Spy x Family Season 2 BD;12;6.57;A3;0
S-Rank Monster no Behemoth dakedo, Neko to Machigawarete Elf Musume no Pet toshite Kurashitemasu;12;3.42;A4;0
SSSS.Dynazenon BD;12;5.85;A3;0
SSSS.Gridman BD;12;3.82;A3;0
Stand By Me Doraemon 2 BD (Movie);2;3.67;A1;0
Stand By Me Doraemon BD (Movie);1;1.31;A1;0
Star Driver the Movie (Movie);1;0.42;A3;0
"Star Driver; Kagayaki no Takuto";25;1.64;A3;0
Star Ocean EX;26;3.33;A3;0
"Star Wars; Visions";9;1.75;A4;0
"Star Wars; Visions Volume 2";9;1.77;A4;0
"Star Wars; Visions Volume 3";9;3.53;A4;0
Star☆Twinkle Precure;49;13.76;A3;0
"Star☆Twinkle Precure; Hoshi no Uta ni Omoi wo Komete BD (Movie)";1;1.29;A3;0
Starmyu;12;1.31;A3;0
Starmyu 2nd Season;12;1.18;A3;0
Starmyu 3rd Season;12;0.92;A3;0
Starry☆Sky;26;1.23;A3;0
Starship Operators;13;0.91;A3;0
Steamboy BD (Movie);1;3.29;A3;0
"Steins;Gate 0 BD";24;9.17;A1;0
"Steins;Gate BD";30;7.24;A1;0
"Steins;Gate Movie; Fuka Ryouiki no Déjà vu BD (Movie)";1;1.49;A1;0
Stella Jogakuin Koutou-ka C³-bu BD;13;3.64;A3;0
Stella no Mahou BD;12;1.71;A3;0
"Stranger; Mukou Hadan BD (Movie)";1;0.47;A3;0
Strawberry Panic;26;1.15;A3;0
Street Fighter II V;29;2.04;A3;0
Strike the Blood BD;26;4.87;A1;0
Strike the Blood Final BD;4;2.15;A1;0
Strike the Blood II BD;8;1.87;A1;0
Strike the Blood III BD;11;5.29;A1;0
Strike the Blood IV BD;12;5.58;A1;0
Strike Witches 2 BD;12;1.69;A3;0
Strike Witches BD;12;1.44;A3;0
Strike Witches Movie BD (Movie);1;1.94;A3;0
"Strike Witches; 501 Butai Hasshin Shimasu! BD";12;2.28;A3;0
"Strike Witches; Operation Victory Arrow BD";3;0.36;A3;0
"Strike Witches; Road to Berlin BD";12;5.48;A3;0
Subarashiki Kono Sekai The Animation;12;3.85;A3;0
Subete ga F ni Naru BD;11;3.06;A3;0
Sugar Apple Fairy Tale BD;12;3.47;A3;0
Sugar Apple Fairy Tale Part 2;12;2.32;A3;0
Sugar Sugar Rune;51;4.26;A3;0
Suisei no Gargantia BD;17;3.99;A3;0
Suite Precure♪;48;4.52;A3;0
Suki demo Kirai na Amanojaku (Movie);1;2.03;A3;0
Suki na Ko ga Megane wo Wasureta BD;13;6.09;A3;0
Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai (Movie);1;0.79;A3;0
Suki tte Ii na yo. BD;14;3.12;A3;0
Summer Ghost BD (Movie);1;0.37;A1;0
Summer Pockets;26;5.83;A4;0
Summer Wars BD (Movie);1;2.88;A4;0
Summertime Render BD;25;14.67;A2;0
"Sumomomo Momomo; Chijou Saikyou no Yome";22;1.4;A3;0
Sunabouzu;24;1.95;A3;0
Sunohara-sou no Kanrinin-san BD;12;4.82;A3;0
Super Crooks;13;5.31;A3;0
Super Cub BD;12;5.46;A3;0
"Super Danganronpa 2.5; Komaeda Nagito to Sekai no Hakaimono (OVA)";1;0.08;A3;0
Super Dragon Ball Heroes;56;6.13;A1;0
Super Lovers;10;1.61;A3;0
Super Lovers 2;10;1.5;A3;0
"Super Robot Taisen OG; Divine Wars";26;1.84;A3;0
"Super Robot Taisen OG; The Inspector";26;6.01;A3;0
Super Secret;22;1.43;A4;0
Sushi Police;13;0.17;A3;0
Suu-funkan no Yell wo BD (Movie);1;1.73;A4;0
Suzuka;26;1.36;A3;0
Suzume no Tojimari BD (Movie);1;3.52;A3;0
Suzumiya Haruhi no Shoushitsu (Movie);1;0.62;A3;0
Suzumiya Haruhi no Yuuutsu BD;28;6.34;A3;0
Suzumiya Haruhi-chan no Yuuutsu;25;0.17;A3;0
"Sword Art Online Alternative; Gun Gale Online BD";12;2.61;A3;0
"Sword Art Online Alternative; Gun Gale Online II";12;3.1;A4;0
Sword Art Online BD;25;7.8;A3;0
Sword Art Online II BD;24;6.06;A3;0
"Sword Art Online Movie; Ordinal Scale BD (Movie)";1;1.28;A3;0
"Sword Art Online; Alicization - War of Underworld 2nd Season BD";11;5.03;A3;0
"Sword Art Online; Alicization - War of Underworld BD";12;4.85;A3;0
"Sword Art Online; Alicization BD";24;9.41;A3;0
"Sword Art Online; Extra Edition BD (Special)";1;0.84;A3;0
"Sword Art Online; Progressive Movie - Hoshi Naki Yoru no Aria BD (Movie)";1;2.45;A3;0
"Sword Art Online; Progressive Movie - Kuraki Yuuyami no Scherzo BD (Movie)";1;2.84;A3;0
Sword Gai The Animation;12;1.92;A3;0
Sword Gai The Animation Part II;12;1.39;A3;0
"Synduality; Noir BD";12;20.5;A4;0
"Synduality; Noir Part 2";12;4.6;A3;0
T.P BON;12;7.04;A3;0
T.P BON Season 2;12;7.09;A3;0
Ta Bu Dang Nuzhu Hen Duo Nian;16;5.87;A3;0
Ta ga Tame no Alchemist BD (Movie);1;2.19;A3;0
Tabi Machi Late Show;4;0.16;A3;0
Taboo Tattoo BD;12;6.56;A3;0
Tachibanakan Triangle BD;12;0.46;A3;0
Tactics;25;1.59;A3;0
Tada-kun wa Koi wo Shinai BD;13;4.82;A3;0
Taifuu no Noruda BD (Movie);1;0.25;A3;0
Taiho Shichau zo;4;0.49;A3;0
Taimadou Gakuen 35 Shiken Shoutai BD;12;3.34;A3;0
Taisei Kensetsu CMs (Kurang epsiode 2 dan 6);4;0.03;A3;0
"Taishou Mebiusline; Chicchai-san";12;0.26;A3;0
Taishou Otome Otogibanashi BD;12;4.72;A1;0
Taishou Yakyuu Musume. BD;12;2.94;A3;0
Taisou Zamurai;11;2.07;A3;0
Taiyou no Yuusha Fighbird;48;4.75;A3;0
"Takanashi Rikka Kai; Chuunibyou demo Koi ga Shitai! Movie (Movie)";1;0.73;A1;0
Takopii no Genzai;6;1.72;A4;0
Takt Op. Destiny BD;12;7.11;A1;0
Takunomi.;12;0.99;A3;0
"Tales of Crestoria; Toga Waga wo Shoite Kare wa Tatsu (Special)";1;0.11;A3;0
Tales of Eternia The Animation;13;1.24;A3;0
"Tales of Luminaria; The Fateful Crossroad";2;0.62;A3;0
Tales of Phantasia The Animation;4;0.26;A3;0
"Tales of Symphonia The Animation; Sekai Tougou-hen";5;0.52;A3;0
"Tales of Symphonia The Animation; Sylvarant-hen BD";4;0.55;A3;0
"Tales of Symphonia The Animation; Tethe'alla-hen";8;0.75;A3;0
Tales of the Abyss;26;1.65;A3;0
"Tales of the Rays; Everlasting Destiny (ONA)";1;0.18;A3;0
Tales of Zestiria the Cross 2nd Season BD;13;3.46;A3;0
Tales of Zestiria the Cross BD;13;6.74;A3;0
Tamako Love Story (Movie);1;0.39;A3;0
Tamako Market BD;12;3.85;A3;0
Tamayomi;12;2.88;A3;0
Tamayura;2;0.25;A3;0
"Tamayura; Hitotose BD";12;2.59;A3;0
"Tamayura; More Aggressive BD";13;1.66;A3;0
"Tamayura; Sotsugyou Shashin Part 1 - Kizashi BD (Movie)";1;0.58;A3;0
"Tamayura; Sotsugyou Shashin Part 2 - Hibiki BD (Movie)";1;0.55;A3;0
"Tamayura; Sotsugyou Shashin Part 3 - Akogare BD (Movie)";1;0.49;A3;0
"Tamayura; Sotsugyou Shashin Part 4 - Ashita BD (Movie)";1;0.58;A3;0
Tanaka-kun wa Itsumo Kedaruge BD;17;3.05;A3;0
Tanaka-kun wa Kyou mo Kedaruge;35;0.08;A3;0
Tanken Driland;37;4.36;A3;0
Tannishou wo Hiraku BD (Movie);1;0.44;A3;0
Tantei Gakuen Q;45;3.73;A3;0
Tantei Kageki Milky Holmes TD;12;2.01;A1;0
Tantei Opera Milky Holmes;13;1.76;A1;0
Tantei Opera Milky Holmes Dai 2 Maku;12;1.66;A1;0
"Tantei Opera Milky Holmes Movie; Gyakushuu no Milky Holmes BD (Movie)";1;0.54;A1;0
"Tantei Opera Milky Holmes; Arsene Karei naru Yokubou (Special)";1;0.25;A1;0
"Tantei Opera Milky Holmes; Psycho no Aisatsu (Special)";1;0.26;A1;0
Tantei wa Mou, Shindeiru. BD;12;5.29;A1;0
Tari Tari BD;14;1.53;A1;0
Tasogare Otome x Amnesia BD;12;1.31;A3;0
Tasogare Out Focus;12;4.1;A3;0
Tasokare Hotel;12;2.49;A4;0
Tasuuketsu;24;3.99;A4;0
"Tatakau Shisho; The Book of Bantorra";27;2.08;A3;0
Tate no Yuusha no Nariagari BD;25;11.04;A2;0
Tate no Yuusha no Nariagari Season 2 BD;13;4.44;A2;0
Tate no Yuusha no Nariagari Season 3 BD;12;7.33;A3;0
Tate no Yuusha no Nariagari Season 4;12;3.96;A4;0
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari BD;12;4.75;A3;0
"Tayutama; Kiss on My Deity BD";12;0.69;A3;0
"Tearmoon Teikoku Monogatari; Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story BD";12;4.89;A3;0
Tears to Tiara;26;2.62;A3;0
"Technoroid; Overmind";12;3.64;A2;0
Teekyuu;12;0.07;A3;0
Teekyuu 2;14;0.22;A3;0
Teekyuu 3;14;0.14;A3;0
Teekyuu 4;12;0.1;A3;0
Teekyuu 5;12;0.21;A3;0
Tegamibachi;25;3.14;A3;0
Tegamibachi Reverse;25;2.75;A3;0
Teito Monogatari;4;0.97;A3;0
Teizokurei Daydream;4;0.32;A3;0
Tejina-senpai BD;12;2.07;A3;0
Tekken Chinmi;20;1.34;A3;0
"Tekken; Blood Vengeance BD (Movie)";1;2.58;A3;0
"Tekken; Bloodline";6;2.46;A3;0
Tekkon Kinkreet BD (Movie);1;2.98;A3;0
Telepathy Shoujo Ran;26;3.34;A3;0
Temple BD;12 + 1 Special;5.97;A3;0
Tenchi Muyou!;26;1.46;A3;0
Tenchi Souzou Design-bu;12;1.41;A3;0
Tengen Toppa Gurren Lagann BD;27;2.97;A3;0
"Tengen Toppa Gurren Lagann Movie 1; Gurren-hen (Movie)";1;0.74;A3;0
"Tengen Toppa Gurren Lagann Movie 2; Lagann-hen (Movie)";1;1.07;A3;0
Tengoku Daimakyou BD;13;5;A3;0
Tenjou Tenge;26;1.78;A3;0
"Tenka Hyakken; Meiji-kan e Youkoso!";12;0.29;A3;0
Tenki no Ko BD (Movie);1;3.37;A2;0
Tenkuu no Escaflowne BD;26;3.6;A4;0
Tenkuu no Shiro Laputa BD (Movie);2;3.25;A1;0
Tenkuu Senki Shurato;38;1.45;A3;0
"Tenkuu Senki Shurato; Sousei e no Anto";6;0.51;A3;0
Tenkuu Shinpan;12;5.38;A3;0
Tennis no Ouji-sama;178;13.03;A1;0
"Tennis no Oujisama; Zenkoku Taikai-hen - Final (ING)";7;0.49;A3;0
"Tennis no Oujisama; Zenkoku Taikai-hen - Semifinal (ING)";6;0.44;A3;0
"Tennis no Oujisama; Zenkoku Taikai-hen (ING)";13;0.94;A3;0
Tensai Ouji no Akaji Kokka Saisei Jutsu BD;12;3.32;A1;0
"Tensei Kenja no Isekai Life; Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita";12;2.99;A1;0
"Tensei Kizoku no Isekai Boukenroku; Jichou wo Shiranai Kamigami no Shito BD";12;5.57;A3;0
Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season;12;3.03;A4;0
Tensei Kizoku, Kantei Skill de Nariagaru BD;12;5.74;A3;0
Tensei Oujo to Tensai Reijou no Mahou Kakumei BD;12;3.32;A3;0
Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season;12;5.08;A4;0
Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu BD;12;7.56;A3;0
Tensei shitara Ken Deshita BD;12;6.2;A2;0
Tensei shitara Slime Datta Ken 2nd Season BD;13;5.73;A3;0
Tensei shitara Slime Datta Ken 2nd Season Part 2 BD;13;6.03;A3;0
Tensei shitara Slime Datta Ken 3rd Season;25;5.91;A3;0
Tensei shitara Slime Datta Ken BD;31;8.95;A3;0
"Tensei shitara Slime Datta Ken Movie; Guren no Kizuna-hen BD (Movie)";1;2.52;A2;0
"Tensei shitara Slime Datta Ken; Coleus no Yume";3;0.76;A3;0
Tenshi no 3P! BD;12;3.86;A3;0
Tenshi no Shippo Chu!;4;0.45;A3;0
Tenshi no Tamago BD (OVA);1;0.21;A3;0
